District,N,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New
7.0,6141,2,7665000.0,70.0,37.1,12.3,17.8947680131,10,0.0,0.0,0.0,1.0,10,25,1.0
7.0,6142,2,7690000.0,42.0,27,6,10.9378949721,5,1.0,0.0,1.0,1.0,4,5,0.0
7.0,6143,1,7700000.0,36.0,15.6,7.6,15.7469223058,3,1.0,0.0,0.0,1.0,2,16,0.0
7.0,6144,2,7700000.0,40.0,24,7,6.63776461524,10,0.0,0.0,1.0,1.0,3,12,0.0
7.0,6145,2,7700000.0,46.0,31,7,12.9675328505,10,1.0,0.0,1.0,1.0,2,5,0.0
7.0,6146,1,7700000.0,38.0,19,8.1,16.3964260704,4,0.0,0.0,1.0,1.0,2,17,0.0
7.0,6147,2,7700000.0,54.0,29,8.6,22.3749038501,15,0.0,0.0,0.0,1.0,4,14,0.0
7.0,6148,2,7700000.0,42.0,25,6,15.207841176,13,1.0,0.0,0.0,1.0,6,9,0.0
7.0,6149,2,7700000.0,54.0,32,9.5,22.8664494508,30,0.0,0.0,1.0,1.0,10,17,0.0
7.0,6150,2,7730700.0,70.6,30.7,15.3,17.8947680131,10,0.0,0.0,0.0,1.0,10,25,1.0
7.0,6151,2,7750000.0,39.0,26,7,9.44675245822,5,1.0,1.0,0.0,0.0,2,9,0.0
7.0,6152,2,7763100.0,68.7,37.6,10.6,17.8947680131,10,0.0,0.0,0.0,1.0,5,25,1.0
7.0,6153,2,7779200.0,68.0,37.6,10.6,17.8947680131,10,0.0,0.0,0.0,1.0,1,25,1.0
7.0,6154,3,7790000.0,63.0,40,9,22.5464811779,10,0.0,0.0,0.0,1.0,3,14,0.0
7.0,6155,2,7790000.0,54.0,33,10,21.7863117251,nan,nan,0.0,0.0,0.0,1,17,0.0
7.0,6156,1,7795982.0,42.0,21,nan,15.4633776719,10,0.0,1.0,0.0,1.0,3,7,1.0
7.0,6157,1,7800000.0,55.0,24,14.9,18.336846934,nan,nan,0.0,1.0,1.0,11,25,0.0
7.0,6158,2,7800000.0,52.5,30,10,22.2304347999,15,0.0,0.0,1.0,1.0,7,14,0.0
7.0,6159,2,7800000.0,41.0,26,6,11.2400416314,10,1.0,1.0,0.0,0.0,2,5,0.0
7.0,6160,4,55000000.0,170.0,86,15,10.0344449686,5,0.0,1.0,1.0,1.0,4,21,0.0
7.0,6161,3,26300000.0,100.0,60,17,10.8122337299,5,0.0,1.0,0.0,1.0,10,18,0.0
7.0,6162,1,12600000.0,50.0,20,13,10.9849052115,5,0.0,1.0,0.0,1.0,6,21,0.0
7.0,6163,1,7800000.0,38.0,19,8,12.189367591,8,1.0,0.0,1.0,1.0,13,17,0.0
7.0,6164,2,7800000.0,45.0,28,7,14.0697352059,5,0.0,0.0,0.0,0.0,3,9,0.0
7.0,6165,2,7800000.0,46.0,27.6,7,12.1714988112,nan,nan,0.0,1.0,1.0,3,9,0.0
7.0,6166,2,7800000.0,47.3,31.3,6,12.5793913748,15,0.0,0.0,1.0,0.0,9,9,0.0
7.0,6167,1,7800000.0,39.0,19,9,11.4494281562,25,1.0,0.0,1.0,1.0,16,17,0.0
7.0,6168,2,7800000.0,38.0,24,6,9.0946070649,11,1.0,1.0,0.0,1.0,6,9,0.0
7.0,6169,2,7800000.0,44.0,29.1,6,9.10307041938,5,0.0,1.0,1.0,1.0,5,5,0.0
7.0,6170,2,7800000.0,43.0,30,6,9.07342847017,3,1.0,1.0,0.0,1.0,4,5,0.0
7.0,6171,2,7800000.0,45.0,29,6,15.4341073516,10,0.0,1.0,0.0,1.0,5,9,0.0
7.0,6172,3,7800000.0,58.0,38.1,6.7,12.119146605,nan,nan,0.0,1.0,1.0,1,9,0.0
7.0,6173,1,7850000.0,38.0,20,8,15.2543364398,8,1.0,0.0,1.0,1.0,14,16,0.0
7.0,6174,1,7860000.0,52.4,nan,nan,19.1704938876,5,0.0,1.0,0.0,0.0,4,24,1.0
7.0,6175,1,7890000.0,38.2,19.4,9.9,11.5163877662,4,1.0,0.0,1.0,1.0,12,17,0.0
7.0,6176,2,7900000.0,44.9,27,6.3,13.033377895,8,1.0,0.0,1.0,1.0,3,5,0.0
7.0,6177,2,7900000.0,44.2,28,7,13.768873893,3,1.0,0.0,1.0,0.0,7,9,0.0
7.0,6178,1,7900000.0,51.2,34.1,nan,13.8956720332,15,0.0,1.0,0.0,0.0,4,7,0.0
7.0,6179,1,7900000.0,51.9,34.1,nan,13.8956720332,15,0.0,1.0,0.0,0.0,4,7,0.0
7.0,6180,1,7900000.0,51.6,34.1,nan,13.8956720332,15,0.0,1.0,0.0,0.0,4,7,0.0
7.0,6181,1,7900000.0,53.0,31.1,nan,13.8956720332,15,0.0,1.0,0.0,0.0,4,7,0.0
7.0,6182,1,7900000.0,54.0,nan,nan,14.3651522533,8,0.0,0.0,0.0,0.0,4,7,0.0
7.0,6183,1,7900000.0,53.0,32,10,13.8956720332,nan,nan,1.0,0.0,0.0,4,7,0.0
7.0,6184,2,7950000.0,48.0,32,10,10.8588314108,10,0.0,0.0,0.0,1.0,4,14,0.0
7.0,6185,2,7950000.0,53.8,31.9,8.3,19.1038518167,nan,nan,0.0,1.0,1.0,16,17,0.0
7.0,6186,2,7950000.0,64.4,34,13,18.4731680759,7,0.0,0.0,0.0,1.0,8,17,0.0
7.0,6187,1,7950000.0,42.0,22,10,22.3430114796,10,0.0,1.0,0.0,1.0,24,25,0.0
7.0,6188,1,7476012.0,41.0,21,nan,15.4633776719,10,0.0,1.0,0.0,1.0,1,14,1.0
7.0,6189,4,61200000.0,146.0,100,20,15.0817195588,15,1.0,1.0,1.0,1.0,5,10,0.0
7.0,6190,5,73964358.0,190.0,98,16,9.89139748575,nan,nan,1.0,1.0,1.0,12,22,0.0
7.0,6191,1,7950000.0,39.0,20,10,15.8309344121,12,1.0,0.0,0.0,1.0,5,17,0.0
7.0,6192,2,7980000.0,53.0,32,9,15.9886075762,nan,nan,0.0,0.0,1.0,5,16,0.0
7.0,6193,2,7990000.0,40.0,25,7,7.94452118268,22,1.0,0.0,1.0,1.0,2,12,0.0
7.0,6194,2,7999000.0,46.0,31,5.3,12.765248938,13,1.0,0.0,1.0,1.0,5,5,0.0
7.0,6195,3,8000000.0,74.9,46.2,10,19.5242355056,17,0.0,0.0,1.0,1.0,1,17,0.0
7.0,6196,1,8000000.0,37.0,19,8,16.6854553277,6,1.0,0.0,1.0,1.0,10,17,0.0
7.0,6197,2,8000000.0,46.0,31,6.5,15.8902748341,4,1.0,0.0,1.0,1.0,3,5,0.0
7.0,6198,1,8000000.0,38.0,19.5,10,11.5054619741,15,1.0,0.0,0.0,1.0,5,14,0.0
7.0,6199,2,8000000.0,56.0,30,10,16.6697578881,10,1.0,0.0,0.0,1.0,3,17,0.0
7.0,6200,2,8000000.0,55.0,29,9,16.834464458,5,0.0,0.0,0.0,1.0,9,18,0.0
7.0,6201,1,8000000.0,44.0,22,13,8.64190254019,10,1.0,1.0,0.0,1.0,10,15,0.0
7.0,6202,1,8000000.0,39.0,19.2,8.3,11.3771040281,5,0.0,0.0,0.0,1.0,5,17,0.0
7.0,6203,2,8000000.0,42.0,28,5.5,8.54842748037,5,0.0,1.0,1.0,1.0,5,5,0.0
7.0,6204,2,8000000.0,55.0,32.5,10.5,19.6555386673,nan,nan,0.0,1.0,1.0,15,16,0.0
7.0,6205,1,8000000.0,39.0,20.6,8.4,10.7778212715,10,0.0,0.0,1.0,1.0,10,12,0.0
7.0,6206,2,8000000.0,41.0,32,6,14.0487797879,16,1.0,1.0,1.0,0.0,5,5,0.0
7.0,6207,3,8044308.0,84.1,47.6,10.3,20.065165049,15,0.0,1.0,0.0,1.0,3,12,1.0
7.0,6208,3,8050000.0,85.6,49.3,12.8,19.9325350845,nan,nan,1.0,0.0,1.0,3,17,1.0
7.0,6209,1,8052000.0,48.8,nan,nan,15.2497325792,4,0.0,0.0,0.0,0.0,1,24,1.0
7.0,6210,3,8099520.0,85.8,62,5.7,17.8947680131,10,0.0,0.0,0.0,1.0,2,25,1.0
7.0,6211,1,8100000.0,35.0,20,10,12.7025476336,15,1.0,0.0,0.0,1.0,4,12,0.0
7.0,6212,2,8100000.0,40.0,23,8,12.6192783747,12,1.0,0.0,0.0,1.0,6,9,0.0
7.0,6213,1,8100000.0,41.0,17.7,11.1,13.8728927008,10,1.0,1.0,0.0,1.0,22,24,1.0
7.0,6214,1,8105597.0,45.0,25,nan,15.4633776719,10,0.0,1.0,0.0,1.0,1,14,1.0
7.0,6215,3,8128578.0,76.4,44.2,9.5,19.9325350845,nan,nan,1.0,0.0,1.0,10,17,1.0
7.0,6216,3,34500000.0,105.4,57.3,14.9,10.7661825839,22,1.0,1.0,0.0,1.0,5,18,0.0
7.0,6217,1,3462860.0,33.6,nan,nan,19.3046769865,3,0.0,0.0,0.0,1.0,3,25,1.0
7.0,6218,2,49211282.0,97.0,60,20,9.72215972144,5,0.0,1.0,0.0,0.0,2,8,1.0
7.0,6219,1,8150000.0,35.2,20,9,12.1956977009,12,1.0,0.0,0.0,1.0,10,12,0.0
7.0,6220,1,8173770.0,46.8,nan,10.7,19.1704938876,5,0.0,1.0,0.0,0.0,15,23,1.0
7.0,6221,1,8182559.0,46.6,nan,13.1,19.1704938876,5,0.0,1.0,0.0,0.0,22,23,1.0
7.0,6222,3,8187786.0,85.6,49.3,12.8,20.065165049,15,0.0,1.0,0.0,1.0,2,13,1.0
7.0,6223,2,8200000.0,45.0,32,6,12.3323497944,11,1.0,1.0,1.0,1.0,5,5,0.0
7.0,6224,2,8200000.0,38.4,23.5,6,7.88159938647,5,0.0,0.0,0.0,1.0,9,12,0.0
7.0,6225,2,8200000.0,40.0,25,7,12.2722412734,17,1.0,0.0,0.0,0.0,11,19,0.0
7.0,6226,2,8200000.0,60.0,34,13,19.756565918,15,0.0,0.0,0.0,1.0,14,17,0.0
7.0,6227,2,8200000.0,39.9,23.7,6.7,7.86141480407,13,1.0,0.0,1.0,1.0,11,12,0.0
7.0,6228,3,8200000.0,61.7,44.2,6,17.4613760405,20,0.0,0.0,1.0,1.0,1,12,0.0
7.0,6229,1,8200000.0,38.0,19,10,15.5610724812,6,1.0,0.0,0.0,1.0,14,16,0.0
7.0,6230,2,8250000.0,37.2,22.9,7,9.88931538989,15,1.0,0.0,1.0,1.0,3,12,0.0
7.0,6231,2,8250000.0,40.0,25,7,7.44293111985,14,1.0,0.0,0.0,1.0,9,12,0.0
7.0,6232,1,8272000.0,44.0,25,nan,8.33438818144,13,1.0,1.0,0.0,0.0,18,24,1.0
7.0,6233,1,8290000.0,51.0,24,11,14.5658740078,15,1.0,1.0,1.0,0.0,4,5,0.0
7.0,6234,3,8293101.0,84.1,nan,nan,20.065165049,30,0.0,1.0,0.0,0.0,2,12,1.0
7.0,6235,2,8300000.0,40.0,25,8,15.0181324768,10,0.0,0.0,0.0,1.0,4,12,0.0
7.0,6236,2,8300000.0,42.0,31,6,11.2725464706,8,1.0,1.0,1.0,1.0,2,5,0.0
7.0,6237,2,8300000.0,52.0,30,10,18.8994178662,nan,nan,0.0,1.0,1.0,10,17,0.0
7.0,6238,3,8300000.0,62.6,45,7,17.5509474905,10,0.0,0.0,1.0,1.0,4,12,0.0
7.0,6239,2,8350000.0,66.0,36,10.5,19.22687986,nan,nan,0.0,0.0,1.0,8,17,0.0
7.0,6240,2,8400000.0,51.0,28.1,11.5,14.5247042438,10,0.0,0.0,1.0,1.0,8,16,0.0
7.0,6241,3,8400000.0,65.3,44,9.2,18.3721618798,nan,nan,0.0,1.0,1.0,5,12,0.0
7.0,6242,1,8400000.0,31.0,17,6,4.20014450782,4,1.0,0.0,1.0,0.0,2,9,0.0
7.0,6243,1,8407500.0,50.0,nan,13.6,19.1704938876,5,0.0,1.0,0.0,0.0,16,24,1.0
7.0,6244,3,16500000.0,78.0,50,11,15.6215914776,7,1.0,0.0,1.0,1.0,2,17,0.0
7.0,6245,2,9120000.0,60.8,nan,nan,15.2497325792,4,0.0,0.0,0.0,0.0,1,24,1.0
7.0,6246,2,13700000.0,60.0,39,10,14.2745751058,14,1.0,1.0,1.0,1.0,19,25,0.0
7.0,6247,3,8441016.0,85.6,49.3,12.8,20.065165049,30,0.0,1.0,0.0,1.0,2,14,1.0
7.0,6248,2,8480000.0,40.0,25,7,11.9566611257,16,1.0,0.0,1.0,0.0,11,19,0.0
7.0,6249,3,8499000.0,80.0,45,12,22.5626777803,nan,nan,0.0,1.0,1.0,9,17,0.0
7.0,6250,3,8500000.0,55.7,38,7,14.3706139255,15,1.0,0.0,1.0,1.0,7,9,0.0
7.0,6251,2,8500000.0,45.0,31,6,12.4678421315,10,1.0,0.0,0.0,1.0,3,5,0.0
7.0,6252,3,8500000.0,56.0,42,7,10.8954024272,8,1.0,0.0,0.0,0.0,1,5,0.0
7.0,6253,3,8500000.0,65.0,39,8.5,22.5141670703,nan,nan,0.0,0.0,1.0,9,14,0.0
7.0,6254,2,8500000.0,47.0,32,8,8.7660605336,5,0.0,0.0,1.0,0.0,1,12,0.0
7.0,6255,1,8500000.0,41.1,20,11,11.6542894922,7,0.0,1.0,0.0,0.0,2,15,0.0
7.0,6256,3,8500000.0,64.5,44,9.4,16.4176218003,nan,nan,0.0,1.0,1.0,11,14,0.0
7.0,6257,2,8500000.0,47.8,30,7,13.8265791438,5,1.0,0.0,1.0,1.0,10,14,0.0
7.0,6258,1,8500000.0,38.0,19,8.5,11.4494281562,15,1.0,0.0,1.0,1.0,6,17,0.0
7.0,6259,1,8500000.0,45.0,19,12,13.8728927008,10,1.0,1.0,0.0,1.0,13,22,1.0
7.0,6260,2,8500000.0,58.0,32,10.5,19.1588878299,nan,nan,0.0,0.0,1.0,4,17,0.0
7.0,6261,2,8550000.0,52.0,30,10,20.815931293,15,1.0,0.0,0.0,1.0,2,17,0.0
7.0,6262,1,8590000.0,39.5,19,9,14.5589876812,12,1.0,1.0,0.0,1.0,16,22,0.0
7.0,6263,2,8600000.0,53.5,30.3,8.5,15.1725477024,15,1.0,0.0,1.0,1.0,4,12,0.0
7.0,6264,1,8600000.0,36.0,18,10,8.64190254019,12,1.0,1.0,0.0,0.0,10,30,0.0
7.0,6265,2,8600000.0,52.0,30,10,20.9140023895,15,0.0,0.0,1.0,1.0,5,17,0.0
7.0,6266,2,8600000.0,48.0,32.1,9,7.83759407057,5,0.0,0.0,1.0,1.0,8,12,0.0
7.0,6267,1,8609660.0,55.6,nan,13.1,19.1704938876,10,0.0,1.0,0.0,1.0,2,24,1.0
7.0,6268,1,8618022.0,44.0,24,nan,15.4633776719,10,0.0,1.0,0.0,1.0,4,7,1.0
7.0,6269,1,8650000.0,36.1,14.5,9.7,14.3082277062,5,1.0,0.0,1.0,1.0,14,17,0.0
7.0,6270,4,8658000.0,89.4,57.5,9.7,19.6875451596,20,0.0,0.0,0.0,1.0,8,17,1.0
7.0,6271,1,8700000.0,40.0,19.7,10.4,12.1821040834,10,1.0,0.0,0.0,1.0,20,22,0.0
7.0,6272,3,67788000.0,161.4,96.5,18,11.2709050583,10,0.0,1.0,1.0,1.0,23,24,0.0
7.0,6273,2,18176535.0,76.7,40.4,10,20.6608354211,22,1.0,1.0,0.0,1.0,6,7,1.0
7.0,6274,2,48490000.0,104.0,60,20,9.36736485991,5,0.0,1.0,1.0,0.0,18,22,0.0
7.0,6275,3,8700000.0,63.0,48.1,6.5,17.4613760405,10,0.0,0.0,1.0,1.0,10,12,0.0
7.0,6276,1,8750000.0,40.1,18,9.1,10.0360265635,nan,nan,0.0,1.0,1.0,17,18,0.0
7.0,6277,1,8750000.0,38.0,19,8.5,10.7061408595,28,1.0,0.0,0.0,1.0,6,17,0.0
7.0,6278,1,8775000.0,51.0,20.1,13.1,19.0590053948,5,0.0,1.0,0.0,1.0,6,24,1.0
7.0,6279,3,8784120.0,85.2,54.4,10,17.8947680131,10,0.0,0.0,0.0,1.0,2,25,1.0
7.0,6280,1,8790000.0,38.0,20,8,16.2090166187,2,1.0,0.0,1.0,1.0,17,17,0.0
7.0,6281,3,8800000.0,79.7,46,10.2,22.7189023131,15,0.0,0.0,1.0,1.0,10,17,0.0
7.0,6282,2,8800000.0,56.0,31,11,16.2161514517,10,0.0,0.0,0.0,1.0,2,17,0.0
7.0,6283,1,8800000.0,39.0,20,8.5,9.72198280544,8,1.0,0.0,1.0,1.0,9,17,0.0
7.0,6284,2,8800000.0,55.0,33,9,8.64018562153,8,1.0,1.0,1.0,1.0,4,5,0.0
7.0,6285,1,8800000.0,51.9,24,12,15.1075777727,10,0.0,0.0,0.0,1.0,3,14,0.0
7.0,6286,1,8800000.0,29.0,18,5,5.59968983662,10,1.0,0.0,0.0,0.0,3,12,0.0
7.0,6287,1,8800000.0,29.0,18,5,5.59968983662,10,1.0,0.0,0.0,0.0,3,12,0.0
7.0,6288,3,8800000.0,55.0,37,6,10.5273869943,4,1.0,0.0,1.0,1.0,4,5,0.0
7.0,6289,1,8800000.0,45.3,20,13,14.9835310852,10,0.0,1.0,1.0,1.0,18,18,0.0
7.0,6290,1,8800000.0,37.7,19,8,16.2090166187,2,1.0,0.0,1.0,1.0,17,17,0.0
7.0,6291,2,8800000.0,58.0,34,11,18.911425664,15,0.0,0.0,1.0,0.0,1,17,0.0
7.0,6292,3,8800000.0,86.0,47.5,13,20.065165049,nan,nan,0.0,0.0,1.0,7,17,1.0
7.0,6293,2,8827466.0,56.6,28.9,11.2,15.0106101411,10,0.0,1.0,0.0,1.0,5,23,1.0
7.0,6294,2,8875780.0,58.8,34.6,8.8,15.2339273978,7,0.0,0.0,0.0,1.0,17,23,0.0
7.0,6295,2,8875780.0,58.8,34.6,8.4,15.2339273978,20,0.0,0.0,0.0,1.0,18,23,1.0
7.0,6296,1,8897561.0,46.0,25,nan,15.4633776719,10,0.0,1.0,0.0,1.0,6,7,1.0
7.0,6297,2,8900000.0,48.0,31,8,8.7660605336,20,1.0,0.0,1.0,0.0,1,12,0.0
7.0,6298,1,8900000.0,54.0,25,15,19.2611135349,5,0.0,1.0,0.0,1.0,14,24,0.0
7.0,6299,3,8900000.0,60.0,44,6,11.5507691259,10,0.0,0.0,1.0,1.0,3,9,0.0
7.0,6300,2,23800000.0,66.0,36,31,15.2292429609,15,1.0,1.0,0.0,0.0,21,37,0.0
7.0,6301,3,99999000.0,145.0,90,15,11.312059317,10,0.0,1.0,0.0,1.0,3,30,0.0
7.0,6302,3,68000000.0,164.6,95.1,18.4,9.26344433948,2,1.0,1.0,0.0,1.0,4,19,0.0
7.0,6303,1,8900000.0,38.0,19,8,10.7061408595,28,1.0,0.0,0.0,1.0,6,17,0.0
7.0,6304,1,8900000.0,30.1,19,5,5.59968983662,12,1.0,0.0,1.0,0.0,6,12,0.0
7.0,6305,1,8900000.0,30.1,19,5,5.59968983662,9,1.0,0.0,1.0,0.0,6,12,0.0
7.0,6306,2,8900000.0,66.2,39,11.3,13.7018621092,nan,nan,1.0,0.0,1.0,14,19,0.0
7.0,6307,2,8916160.0,59.8,29.7,10.8,15.2339273978,20,0.0,0.0,0.0,1.0,1,24,1.0
7.0,6308,3,8916420.0,85.9,49.4,12.9,20.065165049,30,0.0,1.0,0.0,1.0,10,11,1.0
7.0,6309,1,8950000.0,55.0,23,21,18.0887154227,5,0.0,0.0,0.0,1.0,10,17,0.0
7.0,6310,1,8990000.0,54.0,25,11,16.1249430667,12,1.0,1.0,0.0,1.0,4,5,0.0
7.0,6311,2,9000000.0,45.0,39,6,12.9607578137,17,1.0,1.0,0.0,1.0,3,5,0.0
7.0,6312,1,9000000.0,39.0,19,7,13.4012337923,10,0.0,1.0,1.0,1.0,3,15,0.0
7.0,6313,2,9000000.0,44.0,32,6,7.5817094463,2,0.0,0.0,0.0,0.0,2,9,0.0
7.0,6314,2,9000000.0,47.3,31.6,9,7.86141480407,15,1.0,0.0,1.0,1.0,4,12,0.0
7.0,6315,2,9000000.0,50.0,30,7,14.5794994691,16,1.0,0.0,0.0,0.0,1,3,0.0
7.0,6316,3,9000000.0,75.0,46,10,18.5022704754,nan,nan,0.0,1.0,1.0,6,17,0.0
7.0,6317,2,9000000.0,60.3,33.3,12.1,13.5182069952,nan,nan,0.0,0.0,0.0,1,17,0.0
7.0,6318,3,9000000.0,65.0,40,8.4,22.0744877742,10,0.0,0.0,0.0,1.0,3,14,0.0
7.0,6319,1,9007000.0,53.5,21.8,13.2,19.1544352516,10,0.0,1.0,0.0,1.0,14,24,1.0
7.0,6320,1,9007000.0,53.5,21.8,13.2,19.1544352516,5,0.0,1.0,0.0,1.0,12,24,1.0
7.0,6321,2,9015000.0,60.1,29.9,10.9,15.2339273978,20,0.0,0.0,0.0,1.0,2,24,1.0
7.0,6322,2,9020310.0,59.5,30.4,10.5,15.0106101411,10,0.0,1.0,0.0,1.0,3,23,1.0
7.0,6323,2,9050000.0,54.0,31,8,16.0650590432,20,1.0,0.0,0.0,1.0,7,12,0.0
7.0,6324,1,9051000.0,43.1,nan,nan,8.43866716377,13,1.0,0.0,0.0,0.0,15,nan,1.0
7.0,6325,3,9056480.0,85.6,62,5.7,17.8947680131,10,0.0,0.0,0.0,1.0,5,25,1.0
7.0,6326,1,9056674.0,53.5,21.8,13.2,19.2611135349,7,0.0,1.0,0.0,1.0,14,24,0.0
7.0,6327,1,9057000.0,53.5,21.8,13.2,19.0590053948,5,0.0,1.0,0.0,1.0,14,24,1.0
7.0,6328,3,50248000.0,114.2,75,18,11.4022674313,5,0.0,1.0,1.0,1.0,22,23,0.0
7.0,6329,4,53300000.0,147.5,115,20,7.65108853508,15,1.0,1.0,0.0,0.0,10,52,1.0
7.0,6330,2,31500000.0,68.0,31,8,11.9060051534,10,1.0,1.0,1.0,1.0,24,25,0.0
7.0,6331,2,9089730.0,59.4,29.8,10.8,15.199890472,nan,nan,0.0,0.0,1.0,4,24,0.0
7.0,6332,2,9099480.0,58.3,31.7,11.1,15.0106101411,10,0.0,1.0,0.0,1.0,5,23,1.0
7.0,6333,2,9100000.0,37.0,22,7,9.89782158847,20,1.0,0.0,0.0,0.0,1,9,0.0
7.0,6334,3,9100000.0,64.0,46,8,16.5772423272,nan,nan,0.0,0.0,1.0,12,16,0.0
7.0,6335,2,9135200.0,60.1,29.8,10.8,15.2339273978,nan,nan,0.0,0.0,1.0,2,24,0.0
7.0,6336,3,9190960.0,87.7,46.4,8,17.8947680131,10,0.0,0.0,0.0,1.0,13,25,1.0
7.0,6337,2,9200000.0,53.2,32,9,11.9893113371,nan,nan,0.0,0.0,1.0,9,16,0.0
7.0,6338,3,9200000.0,76.0,76,nan,22.5514322992,nan,nan,1.0,0.0,1.0,14,17,0.0
7.0,6339,1,9200000.0,40.0,19,8,11.1219210671,2,1.0,0.0,0.0,1.0,16,17,0.0
7.0,6340,3,9200000.0,76.0,45.3,10.1,19.3608741083,nan,nan,0.0,1.0,1.0,11,17,0.0
7.0,6341,3,9200000.0,78.0,45,10,22.1070460217,20,0.0,0.0,0.0,1.0,17,22,0.0
7.0,6342,3,9200000.0,79.0,44,13,18.4731680759,nan,nan,0.0,0.0,1.0,10,14,0.0
7.0,6343,3,9200000.0,57.0,43,nan,11.2623774052,10,0.0,0.0,0.0,1.0,3,5,0.0
7.0,6344,1,9200000.0,54.6,21.8,13.2,19.1544352516,5,0.0,1.0,0.0,1.0,18,24,1.0
7.0,6345,1,9200000.0,43.0,18,9,14.6550461326,19,1.0,0.0,1.0,1.0,14,25,0.0
7.0,6346,1,9203840.0,46.7,nan,nan,9.73576514114,nan,nan,1.0,0.0,1.0,6,29,1.0
7.0,6347,3,9226840.0,86.8,62,7.3,17.8947680131,10,0.0,0.0,0.0,1.0,7,25,1.0
7.0,6348,1,9250000.0,40.0,20,8,10.8084043647,20,1.0,0.0,1.0,1.0,4,17,0.0
7.0,6349,1,9250000.0,38.0,19,8,9.91904809869,5,1.0,0.0,1.0,0.0,2,17,0.0
7.0,6350,3,9250000.0,76.0,44,10,21.1026924256,nan,nan,0.0,1.0,1.0,9,22,0.0
7.0,6351,2,9250000.0,63.0,33,12,13.5182069952,46,1.0,0.0,0.0,1.0,4,17,0.0
7.0,6352,1,9251000.0,54.6,21.8,13.2,19.0590053948,5,0.0,1.0,0.0,1.0,18,24,1.0
7.0,6353,2,9256800.0,60.9,nan,nan,15.2497325792,4,0.0,0.0,0.0,0.0,2,24,1.0
7.0,6354,2,9300000.0,50.0,35,10,14.6819128621,16,1.0,0.0,0.0,1.0,3,12,0.0
7.0,6355,2,9300000.0,50.0,35,10,14.6819128621,4,0.0,0.0,1.0,1.0,3,12,0.0
7.0,6356,2,46500000.0,115.0,55,18,9.45931012371,2,1.0,1.0,1.0,1.0,5,17,0.0
7.0,6357,5,99400000.0,326.0,178,nan,10.0344449686,nan,nan,1.0,0.0,1.0,15,16,0.0
7.0,6358,3,209274780.0,246.6,109.7,30.2,11.2141793264,5,0.0,1.0,1.0,1.0,7,7,0.0
7.0,6359,3,9300000.0,75.0,46,10,21.4274451835,10,0.0,0.0,0.0,1.0,2,17,0.0
7.0,6360,1,9300000.0,54.9,21.8,13.2,19.0590053948,5,0.0,1.0,0.0,1.0,16,24,1.0
7.0,6361,1,9302365.0,54.9,21.8,13.2,19.2611135349,7,0.0,1.0,0.0,1.0,16,24,0.0
7.0,6362,1,9320000.0,46.6,18.8,13.1,9.67480544595,11,1.0,1.0,0.0,1.0,4,22,1.0
7.0,6363,1,9340000.0,45.0,17.3,11.7,12.8204485871,14,1.0,1.0,0.0,1.0,6,24,1.0
7.0,6364,2,9340000.0,66.0,39,12,13.6017605358,10,0.0,0.0,0.0,1.0,7,17,0.0
7.0,6365,3,9350000.0,76.4,44,10.4,20.9695456848,nan,nan,0.0,1.0,1.0,16,22,0.0
7.0,6366,3,9350000.0,56.0,37,6.2,10.6078970979,7,1.0,0.0,0.0,1.0,3,5,0.0
7.0,6367,1,9360000.0,36.0,nan,nan,8.43866716377,13,1.0,0.0,0.0,0.0,27,nan,1.0
7.0,6368,2,9372464.0,58.3,31.7,11.1,15.0106101411,10,0.0,1.0,0.0,1.0,5,23,1.0
7.0,6369,1,9386000.0,36.1,nan,nan,8.43866716377,13,1.0,0.0,0.0,0.0,26,nan,1.0
7.0,6370,2,9390000.0,40.0,24,6,6.45629463757,11,1.0,0.0,0.0,1.0,7,14,0.0
7.0,6371,3,9400000.0,75.0,46,10,18.4619088395,10,0.0,0.0,1.0,1.0,18,22,0.0
7.0,6372,3,9400000.0,73.0,43.3,10,17.5026785609,nan,nan,0.0,0.0,1.0,14,23,0.0
7.0,6373,3,9400000.0,78.0,47,10,22.7189023131,10,0.0,0.0,0.0,1.0,12,17,0.0
7.0,6374,2,9416250.0,60.8,29.9,10.9,15.2339273978,20,0.0,0.0,0.0,1.0,7,23,1.0
7.0,6375,3,9423750.0,87.5,62,7.3,17.8947680131,10,0.0,0.0,0.0,1.0,11,25,1.0
7.0,6376,2,9431750.0,60.9,29.9,10.9,15.2339273978,20,0.0,0.0,0.0,1.0,3,23,1.0
7.0,6377,1,9440055.0,54.9,nan,nan,19.1704938876,5,0.0,1.0,0.0,0.0,16,24,1.0
7.0,6378,2,9445800.0,60.6,32.3,10.6,15.0106101411,10,0.0,1.0,0.0,1.0,8,10,1.0
7.0,6379,3,9450000.0,57.0,38,7,15.534470599,13,1.0,0.0,1.0,1.0,6,9,0.0
7.0,6380,2,9450000.0,57.0,32,14,15.534470599,13,1.0,0.0,1.0,1.0,6,9,0.0
7.0,6381,2,9452055.0,62.1,32.4,12.7,15.0106101411,10,0.0,1.0,0.0,1.0,2,23,1.0
7.0,6382,2,9469200.0,60.7,30.0,10.9,15.2339273978,20,0.0,0.0,0.0,1.0,5,24,1.0
